date,movies,songs
20060328,"[""Malamaal Weekly, https://en.wikipedia.org/wiki/Malamaal_Weekly"", ""Souten: The Other Woman, https://en.wikipedia.org/wiki/Souten:_The_Other_Woman""]","[""Hansani O Meri Hansani, https://www.youtube.com/watch?v=P--be4AvsyE"", ""Kismat Se Chalti Hai, https://www.youtube.com/watch?v=lx176zI25B8"", ""Yeh Ajooba, https://www.youtube.com/watch?v=8O5bQwqqjRs"", ""Barsaat Hai Lagne Laga Hai Dar, https://www.youtube.com/watch?v=rhm5Ep1usFo"", ""Kuch Dard, https://www.youtube.com/watch?v=3AsbWBu4K5Q"", ""Mohabbat Ho Chuki Hai, https://www.youtube.com/watch?v=6sTkXLQSvcA""]"
20060329,"[""Malamaal Weekly, https://en.wikipedia.org/wiki/Malamaal_Weekly"", ""Souten: The Other Woman, https://en.wikipedia.org/wiki/Souten:_The_Other_Woman""]","[""Hansani O Meri Hansani, https://www.youtube.com/watch?v=P--be4AvsyE"", ""Kismat Se Chalti Hai, https://www.youtube.com/watch?v=lx176zI25B8"", ""Yeh Ajooba, https://www.youtube.com/watch?v=8O5bQwqqjRs"", ""Barsaat Hai Lagne Laga Hai Dar, https://www.youtube.com/watch?v=rhm5Ep1usFo"", ""Kuch Dard, https://www.youtube.com/watch?v=3AsbWBu4K5Q"", ""Mohabbat Ho Chuki Hai, https://www.youtube.com/watch?v=6sTkXLQSvcA""]"
20060330,"[""Malamaal Weekly, https://en.wikipedia.org/wiki/Malamaal_Weekly"", ""Souten: The Other Woman, https://en.wikipedia.org/wiki/Souten:_The_Other_Woman""]","[""Hansani O Meri Hansani, https://www.youtube.com/watch?v=P--be4AvsyE"", ""Kismat Se Chalti Hai, https://www.youtube.com/watch?v=lx176zI25B8"", ""Yeh Ajooba, https://www.youtube.com/watch?v=8O5bQwqqjRs"", ""Barsaat Hai Lagne Laga Hai Dar, https://www.youtube.com/watch?v=rhm5Ep1usFo"", ""Kuch Dard, https://www.youtube.com/watch?v=3AsbWBu4K5Q"", ""Mohabbat Ho Chuki Hai, https://www.youtube.com/watch?v=6sTkXLQSvcA""]"
20060331,"[""Malamaal Weekly, https://en.wikipedia.org/wiki/Malamaal_Weekly"", ""Souten: The Other Woman, https://en.wikipedia.org/wiki/Souten:_The_Other_Woman""]","[""Hansani O Meri Hansani, https://www.youtube.com/watch?v=P--be4AvsyE"", ""Kismat Se Chalti Hai, https://www.youtube.com/watch?v=lx176zI25B8"", ""Yeh Ajooba, https://www.youtube.com/watch?v=8O5bQwqqjRs"", ""Barsaat Hai Lagne Laga Hai Dar, https://www.youtube.com/watch?v=rhm5Ep1usFo"", ""Kuch Dard, https://www.youtube.com/watch?v=3AsbWBu4K5Q"", ""Mohabbat Ho Chuki Hai, https://www.youtube.com/watch?v=6sTkXLQSvcA""]"
20060401,"[""Souten: The Other Woman, https://en.wikipedia.org/wiki/Souten:_The_Other_Woman""]","[""Barsaat Hai Lagne Laga Hai Dar, https://www.youtube.com/watch?v=rhm5Ep1usFo"", ""Kuch Dard, https://www.youtube.com/watch?v=3AsbWBu4K5Q"", ""Mohabbat Ho Chuki Hai, https://www.youtube.com/watch?v=6sTkXLQSvcA""]"
20060402,"[""Souten: The Other Woman, https://en.wikipedia.org/wiki/Souten:_The_Other_Woman""]","[""Barsaat Hai Lagne Laga Hai Dar, https://www.youtube.com/watch?v=rhm5Ep1usFo"", ""Kuch Dard, https://www.youtube.com/watch?v=3AsbWBu4K5Q"", ""Mohabbat Ho Chuki Hai, https://www.youtube.com/watch?v=6sTkXLQSvcA""]"
20060403,"[""Souten: The Other Woman, https://en.wikipedia.org/wiki/Souten:_The_Other_Woman""]","[""Barsaat Hai Lagne Laga Hai Dar, https://www.youtube.com/watch?v=rhm5Ep1usFo"", ""Kuch Dard, https://www.youtube.com/watch?v=3AsbWBu4K5Q"", ""Mohabbat Ho Chuki Hai, https://www.youtube.com/watch?v=6sTkXLQSvcA""]"
20060404,"[""Souten: The Other Woman, https://en.wikipedia.org/wiki/Souten:_The_Other_Woman""]","[""Barsaat Hai Lagne Laga Hai Dar, https://www.youtube.com/watch?v=rhm5Ep1usFo"", ""Kuch Dard, https://www.youtube.com/watch?v=3AsbWBu4K5Q"", ""Mohabbat Ho Chuki Hai, https://www.youtube.com/watch?v=6sTkXLQSvcA""]"
20060405,"[""Souten: The Other Woman, https://en.wikipedia.org/wiki/Souten:_The_Other_Woman""]","[""Barsaat Hai Lagne Laga Hai Dar, https://www.youtube.com/watch?v=rhm5Ep1usFo"", ""Kuch Dard, https://www.youtube.com/watch?v=3AsbWBu4K5Q"", ""Mohabbat Ho Chuki Hai, https://www.youtube.com/watch?v=6sTkXLQSvcA""]"
20060406,"[""Souten: The Other Woman, https://en.wikipedia.org/wiki/Souten:_The_Other_Woman""]","[""Barsaat Hai Lagne Laga Hai Dar, https://www.youtube.com/watch?v=rhm5Ep1usFo"", ""Kuch Dard, https://www.youtube.com/watch?v=3AsbWBu4K5Q"", ""Mohabbat Ho Chuki Hai, https://www.youtube.com/watch?v=6sTkXLQSvcA""]"
20060407,"[""Souten: The Other Woman, https://en.wikipedia.org/wiki/Souten:_The_Other_Woman""]","[""Barsaat Hai Lagne Laga Hai Dar, https://www.youtube.com/watch?v=rhm5Ep1usFo"", ""Kuch Dard, https://www.youtube.com/watch?v=3AsbWBu4K5Q"", ""Mohabbat Ho Chuki Hai, https://www.youtube.com/watch?v=6sTkXLQSvcA""]"
20060408,"[""Shaadi Se Pehle, https://en.wikipedia.org/wiki/Shaadi_Se_Pehle""]","[""Tere Liye, https://www.youtube.com/watch?v=UhZKgYQ_Z3Q"", ""Mundeya Aa Bhi Ja, https://www.youtube.com/watch?v=cwQR6r-c-5w"", ""Bijuriya, https://www.youtube.com/watch?v=fk_Q_N6OYfY""]"
20060409,"[""Shaadi Se Pehle, https://en.wikipedia.org/wiki/Shaadi_Se_Pehle""]","[""Tere Liye, https://www.youtube.com/watch?v=UhZKgYQ_Z3Q"", ""Mundeya Aa Bhi Ja, https://www.youtube.com/watch?v=cwQR6r-c-5w"", ""Bijuriya, https://www.youtube.com/watch?v=fk_Q_N6OYfY""]"
20060410,"[""Shaadi Se Pehle, https://en.wikipedia.org/wiki/Shaadi_Se_Pehle""]","[""Tere Liye, https://www.youtube.com/watch?v=UhZKgYQ_Z3Q"", ""Mundeya Aa Bhi Ja, https://www.youtube.com/watch?v=cwQR6r-c-5w"", ""Bijuriya, https://www.youtube.com/watch?v=fk_Q_N6OYfY""]"
20060411,"[""Shaadi Se Pehle, https://en.wikipedia.org/wiki/Shaadi_Se_Pehle""]","[""Tere Liye, https://www.youtube.com/watch?v=UhZKgYQ_Z3Q"", ""Mundeya Aa Bhi Ja, https://www.youtube.com/watch?v=cwQR6r-c-5w"", ""Bijuriya, https://www.youtube.com/watch?v=fk_Q_N6OYfY""]"
20060412,"[""Shaadi Se Pehle, https://en.wikipedia.org/wiki/Shaadi_Se_Pehle""]","[""Tere Liye, https://www.youtube.com/watch?v=UhZKgYQ_Z3Q"", ""Mundeya Aa Bhi Ja, https://www.youtube.com/watch?v=cwQR6r-c-5w"", ""Bijuriya, https://www.youtube.com/watch?v=fk_Q_N6OYfY""]"
20060413,"[""Shaadi Se Pehle, https://en.wikipedia.org/wiki/Shaadi_Se_Pehle""]","[""Tere Liye, https://www.youtube.com/watch?v=UhZKgYQ_Z3Q"", ""Mundeya Aa Bhi Ja, https://www.youtube.com/watch?v=cwQR6r-c-5w"", ""Bijuriya, https://www.youtube.com/watch?v=fk_Q_N6OYfY""]"
20060414,"[""Shaadi Se Pehle, https://en.wikipedia.org/wiki/Shaadi_Se_Pehle""]","[""Tere Liye, https://www.youtube.com/watch?v=UhZKgYQ_Z3Q"", ""Mundeya Aa Bhi Ja, https://www.youtube.com/watch?v=cwQR6r-c-5w"", ""Bijuriya, https://www.youtube.com/watch?v=fk_Q_N6OYfY""]"
20060415,"[""Humko Deewana Kar Gaye, https://en.wikipedia.org/wiki/Humko_Deewana_Kar_Gaye""]","[""Humko Deewana Kar Gaye, https://www.youtube.com/watch?v=SF_cCyz6QQg"", ""Tum Saanson Mein, https://www.youtube.com/watch?v=YixKjXWLKqs"", ""Fana Fanah Ye Dil Hua Fanah, https://www.youtube.com/watch?v=3uOCVmwfPrI"", ""Bhula Denge Tumko Sanam, https://www.youtube.com/watch?v=KLLe5JDDwW0""]"
20060416,"[""Humko Deewana Kar Gaye, https://en.wikipedia.org/wiki/Humko_Deewana_Kar_Gaye""]","[""Humko Deewana Kar Gaye, https://www.youtube.com/watch?v=SF_cCyz6QQg"", ""Tum Saanson Mein, https://www.youtube.com/watch?v=YixKjXWLKqs"", ""Fana Fanah Ye Dil Hua Fanah, https://www.youtube.com/watch?v=3uOCVmwfPrI"", ""Bhula Denge Tumko Sanam, https://www.youtube.com/watch?v=KLLe5JDDwW0""]"
20060417,"[""Humko Deewana Kar Gaye, https://en.wikipedia.org/wiki/Humko_Deewana_Kar_Gaye""]","[""Humko Deewana Kar Gaye, https://www.youtube.com/watch?v=SF_cCyz6QQg"", ""Tum Saanson Mein, https://www.youtube.com/watch?v=YixKjXWLKqs"", ""Fana Fanah Ye Dil Hua Fanah, https://www.youtube.com/watch?v=3uOCVmwfPrI"", ""Bhula Denge Tumko Sanam, https://www.youtube.com/watch?v=KLLe5JDDwW0""]"
20060418,"[""Humko Deewana Kar Gaye, https://en.wikipedia.org/wiki/Humko_Deewana_Kar_Gaye""]","[""Humko Deewana Kar Gaye, https://www.youtube.com/watch?v=SF_cCyz6QQg"", ""Tum Saanson Mein, https://www.youtube.com/watch?v=YixKjXWLKqs"", ""Fana Fanah Ye Dil Hua Fanah, https://www.youtube.com/watch?v=3uOCVmwfPrI"", ""Bhula Denge Tumko Sanam, https://www.youtube.com/watch?v=KLLe5JDDwW0""]"
20060419,"[""Humko Deewana Kar Gaye, https://en.wikipedia.org/wiki/Humko_Deewana_Kar_Gaye""]","[""Humko Deewana Kar Gaye, https://www.youtube.com/watch?v=SF_cCyz6QQg"", ""Tum Saanson Mein, https://www.youtube.com/watch?v=YixKjXWLKqs"", ""Fana Fanah Ye Dil Hua Fanah, https://www.youtube.com/watch?v=3uOCVmwfPrI"", ""Bhula Denge Tumko Sanam, https://www.youtube.com/watch?v=KLLe5JDDwW0""]"
20060420,"[""Humko Deewana Kar Gaye, https://en.wikipedia.org/wiki/Humko_Deewana_Kar_Gaye""]","[""Humko Deewana Kar Gaye, https://www.youtube.com/watch?v=SF_cCyz6QQg"", ""Tum Saanson Mein, https://www.youtube.com/watch?v=YixKjXWLKqs"", ""Fana Fanah Ye Dil Hua Fanah, https://www.youtube.com/watch?v=3uOCVmwfPrI"", ""Bhula Denge Tumko Sanam, https://www.youtube.com/watch?v=KLLe5JDDwW0""]"
20060421,"[""36 China Town, https://en.wikipedia.org/wiki/36_China_Town""]","[""Aa Aa Aashiqui Mein Teri Ja Ja Jayegi Ja Meri, https://www.youtube.com/watch?v=ZHqaUoJtmCM"", ""Badi Dil Chaspi Hai, https://www.youtube.com/watch?v=lyn8HBUK0fQ"", ""24 X 7 I Think Of You, https://www.youtube.com/watch?v=UcFwgcE93MQ"", ""Dil Tumhare Bina, https://www.youtube.com/watch?v=Qzyqbo8ajgI""]"
20060422,"[""36 China Town, https://en.wikipedia.org/wiki/36_China_Town""]","[""Aa Aa Aashiqui Mein Teri Ja Ja Jayegi Ja Meri, https://www.youtube.com/watch?v=ZHqaUoJtmCM"", ""Badi Dil Chaspi Hai, https://www.youtube.com/watch?v=lyn8HBUK0fQ"", ""24 X 7 I Think Of You, https://www.youtube.com/watch?v=UcFwgcE93MQ"", ""Dil Tumhare Bina, https://www.youtube.com/watch?v=Qzyqbo8ajgI""]"
20060423,"[""36 China Town, https://en.wikipedia.org/wiki/36_China_Town""]","[""Aa Aa Aashiqui Mein Teri Ja Ja Jayegi Ja Meri, https://www.youtube.com/watch?v=ZHqaUoJtmCM"", ""Badi Dil Chaspi Hai, https://www.youtube.com/watch?v=lyn8HBUK0fQ"", ""24 X 7 I Think Of You, https://www.youtube.com/watch?v=UcFwgcE93MQ"", ""Dil Tumhare Bina, https://www.youtube.com/watch?v=Qzyqbo8ajgI""]"
20060424,"[""36 China Town, https://en.wikipedia.org/wiki/36_China_Town""]","[""Aa Aa Aashiqui Mein Teri Ja Ja Jayegi Ja Meri, https://www.youtube.com/watch?v=ZHqaUoJtmCM"", ""Badi Dil Chaspi Hai, https://www.youtube.com/watch?v=lyn8HBUK0fQ"", ""24 X 7 I Think Of You, https://www.youtube.com/watch?v=UcFwgcE93MQ"", ""Dil Tumhare Bina, https://www.youtube.com/watch?v=Qzyqbo8ajgI""]"
20060425,"[""36 China Town, https://en.wikipedia.org/wiki/36_China_Town""]","[""Aa Aa Aashiqui Mein Teri Ja Ja Jayegi Ja Meri, https://www.youtube.com/watch?v=ZHqaUoJtmCM"", ""Badi Dil Chaspi Hai, https://www.youtube.com/watch?v=lyn8HBUK0fQ"", ""24 X 7 I Think Of You, https://www.youtube.com/watch?v=UcFwgcE93MQ"", ""Dil Tumhare Bina, https://www.youtube.com/watch?v=Qzyqbo8ajgI""]"
20060426,"[""36 China Town, https://en.wikipedia.org/wiki/36_China_Town""]","[""Aa Aa Aashiqui Mein Teri Ja Ja Jayegi Ja Meri, https://www.youtube.com/watch?v=ZHqaUoJtmCM"", ""Badi Dil Chaspi Hai, https://www.youtube.com/watch?v=lyn8HBUK0fQ"", ""24 X 7 I Think Of You, https://www.youtube.com/watch?v=UcFwgcE93MQ"", ""Dil Tumhare Bina, https://www.youtube.com/watch?v=Qzyqbo8ajgI""]"
20060427,"[""36 China Town, https://en.wikipedia.org/wiki/36_China_Town""]","[""Aa Aa Aashiqui Mein Teri Ja Ja Jayegi Ja Meri, https://www.youtube.com/watch?v=ZHqaUoJtmCM"", ""Badi Dil Chaspi Hai, https://www.youtube.com/watch?v=lyn8HBUK0fQ"", ""24 X 7 I Think Of You, https://www.youtube.com/watch?v=UcFwgcE93MQ"", ""Dil Tumhare Bina, https://www.youtube.com/watch?v=Qzyqbo8ajgI""]"
20060428,"[""36 China Town, https://en.wikipedia.org/wiki/36_China_Town""]","[""Aa Aa Aashiqui Mein Teri Ja Ja Jayegi Ja Meri, https://www.youtube.com/watch?v=ZHqaUoJtmCM"", ""Badi Dil Chaspi Hai, https://www.youtube.com/watch?v=lyn8HBUK0fQ"", ""24 X 7 I Think Of You, https://www.youtube.com/watch?v=UcFwgcE93MQ"", ""Dil Tumhare Bina, https://www.youtube.com/watch?v=Qzyqbo8ajgI""]"
20060429,"[""36 China Town, https://en.wikipedia.org/wiki/36_China_Town""]","[""Aa Aa Aashiqui Mein Teri Ja Ja Jayegi Ja Meri, https://www.youtube.com/watch?v=ZHqaUoJtmCM"", ""Badi Dil Chaspi Hai, https://www.youtube.com/watch?v=lyn8HBUK0fQ"", ""24 X 7 I Think Of You, https://www.youtube.com/watch?v=UcFwgcE93MQ"", ""Dil Tumhare Bina, https://www.youtube.com/watch?v=Qzyqbo8ajgI""]"
20060430,"[""36 China Town, https://en.wikipedia.org/wiki/36_China_Town""]","[""Aa Aa Aashiqui Mein Teri Ja Ja Jayegi Ja Meri, https://www.youtube.com/watch?v=ZHqaUoJtmCM"", ""Badi Dil Chaspi Hai, https://www.youtube.com/watch?v=lyn8HBUK0fQ"", ""24 X 7 I Think Of You, https://www.youtube.com/watch?v=UcFwgcE93MQ"", ""Dil Tumhare Bina, https://www.youtube.com/watch?v=Qzyqbo8ajgI""]"
20060501,"[""Gangster: A Love Story, https://en.wikipedia.org/wiki/Gangster:_A_Love_Story"", ""Tom, Dick, and Harry, https://en.wikipedia.org/wiki/Tom,_Dick,_and_Harry_(2006_film)""]","[""Tu Hi Meri Shab Hai, https://www.youtube.com/watch?v=mWBvudKcByg"", ""Bheegi Bheegi, https://www.youtube.com/watch?v=_RZwGzElnIs"", ""Lamha Lamha, https://www.youtube.com/watch?v=lEpRrV0Wl_g""]"
20060502,"[""Gangster: A Love Story, https://en.wikipedia.org/wiki/Gangster:_A_Love_Story"", ""Tom, Dick, and Harry, https://en.wikipedia.org/wiki/Tom,_Dick,_and_Harry_(2006_film)""]","[""Tu Hi Meri Shab Hai, https://www.youtube.com/watch?v=mWBvudKcByg"", ""Bheegi Bheegi, https://www.youtube.com/watch?v=_RZwGzElnIs"", ""Lamha Lamha, https://www.youtube.com/watch?v=lEpRrV0Wl_g""]"
20060503,"[""Gangster: A Love Story, https://en.wikipedia.org/wiki/Gangster:_A_Love_Story"", ""Tom, Dick, and Harry, https://en.wikipedia.org/wiki/Tom,_Dick,_and_Harry_(2006_film)""]","[""Tu Hi Meri Shab Hai, https://www.youtube.com/watch?v=mWBvudKcByg"", ""Bheegi Bheegi, https://www.youtube.com/watch?v=_RZwGzElnIs"", ""Lamha Lamha, https://www.youtube.com/watch?v=lEpRrV0Wl_g""]"
20060504,"[""Gangster: A Love Story, https://en.wikipedia.org/wiki/Gangster:_A_Love_Story"", ""Tom, Dick, and Harry, https://en.wikipedia.org/wiki/Tom,_Dick,_and_Harry_(2006_film)""]","[""Tu Hi Meri Shab Hai, https://www.youtube.com/watch?v=mWBvudKcByg"", ""Bheegi Bheegi, https://www.youtube.com/watch?v=_RZwGzElnIs"", ""Lamha Lamha, https://www.youtube.com/watch?v=lEpRrV0Wl_g""]"
20060505,"[""Gangster: A Love Story, https://en.wikipedia.org/wiki/Gangster:_A_Love_Story"", ""Tom, Dick, and Harry, https://en.wikipedia.org/wiki/Tom,_Dick,_and_Harry_(2006_film)""]","[""Tu Hi Meri Shab Hai, https://www.youtube.com/watch?v=mWBvudKcByg"", ""Bheegi Bheegi, https://www.youtube.com/watch?v=_RZwGzElnIs"", ""Lamha Lamha, https://www.youtube.com/watch?v=lEpRrV0Wl_g""]"
20060506,"[""Gangster: A Love Story, https://en.wikipedia.org/wiki/Gangster:_A_Love_Story"", ""Tom, Dick, and Harry, https://en.wikipedia.org/wiki/Tom,_Dick,_and_Harry_(2006_film)""]","[""Tu Hi Meri Shab Hai, https://www.youtube.com/watch?v=mWBvudKcByg"", ""Bheegi Bheegi, https://www.youtube.com/watch?v=_RZwGzElnIs"", ""Lamha Lamha, https://www.youtube.com/watch?v=lEpRrV0Wl_g""]"
20060507,"[""Gangster: A Love Story, https://en.wikipedia.org/wiki/Gangster:_A_Love_Story"", ""Tom, Dick, and Harry, https://en.wikipedia.org/wiki/Tom,_Dick,_and_Harry_(2006_film)""]","[""Tu Hi Meri Shab Hai, https://www.youtube.com/watch?v=mWBvudKcByg"", ""Bheegi Bheegi, https://www.youtube.com/watch?v=_RZwGzElnIs"", ""Lamha Lamha, https://www.youtube.com/watch?v=lEpRrV0Wl_g""]"
20060508,"[""Gangster: A Love Story, https://en.wikipedia.org/wiki/Gangster:_A_Love_Story"", ""Tom, Dick, and Harry, https://en.wikipedia.org/wiki/Tom,_Dick,_and_Harry_(2006_film)""]","[""Tu Hi Meri Shab Hai, https://www.youtube.com/watch?v=mWBvudKcByg"", ""Bheegi Bheegi, https://www.youtube.com/watch?v=_RZwGzElnIs"", ""Lamha Lamha, https://www.youtube.com/watch?v=lEpRrV0Wl_g""]"
20060509,"[""Gangster: A Love Story, https://en.wikipedia.org/wiki/Gangster:_A_Love_Story"", ""Tom, Dick, and Harry, https://en.wikipedia.org/wiki/Tom,_Dick,_and_Harry_(2006_film)""]","[""Tu Hi Meri Shab Hai, https://www.youtube.com/watch?v=mWBvudKcByg"", ""Bheegi Bheegi, https://www.youtube.com/watch?v=_RZwGzElnIs"", ""Lamha Lamha, https://www.youtube.com/watch?v=lEpRrV0Wl_g""]"
20060510,"[""Gangster: A Love Story, https://en.wikipedia.org/wiki/Gangster:_A_Love_Story"", ""Tom, Dick, and Harry, https://en.wikipedia.org/wiki/Tom,_Dick,_and_Harry_(2006_film)""]","[""Tu Hi Meri Shab Hai, https://www.youtube.com/watch?v=mWBvudKcByg"", ""Bheegi Bheegi, https://www.youtube.com/watch?v=_RZwGzElnIs"", ""Lamha Lamha, https://www.youtube.com/watch?v=lEpRrV0Wl_g""]"
20060511,"[""Gangster: A Love Story, https://en.wikipedia.org/wiki/Gangster:_A_Love_Story"", ""Tom, Dick, and Harry, https://en.wikipedia.org/wiki/Tom,_Dick,_and_Harry_(2006_film)""]","[""Tu Hi Meri Shab Hai, https://www.youtube.com/watch?v=mWBvudKcByg"", ""Bheegi Bheegi, https://www.youtube.com/watch?v=_RZwGzElnIs"", ""Lamha Lamha, https://www.youtube.com/watch?v=lEpRrV0Wl_g""]"
20060512,"[""Gangster: A Love Story, https://en.wikipedia.org/wiki/Gangster:_A_Love_Story"", ""Tom, Dick, and Harry, https://en.wikipedia.org/wiki/Tom,_Dick,_and_Harry_(2006_film)""]","[""Tu Hi Meri Shab Hai, https://www.youtube.com/watch?v=mWBvudKcByg"", ""Bheegi Bheegi, https://www.youtube.com/watch?v=_RZwGzElnIs"", ""Lamha Lamha, https://www.youtube.com/watch?v=lEpRrV0Wl_g""]"
20060513,"[""Tom, Dick, and Harry, https://en.wikipedia.org/wiki/Tom,_Dick,_and_Harry_(2006_film)"", ""Tathastu, https://en.wikipedia.org/wiki/Tathastu""]","[""Jhoom Jhoom, https://www.youtube.com/watch?v=TMiHf8b4fCA"", ""Tanha Ji, https://www.youtube.com/watch?v=NJD5oPvlsCw"", ""Tere Sang Ishq, https://www.youtube.com/watch?v=aXjB1cpeBbg"", ""ALLAH O ALI, https://www.youtube.com/watch?v=wuWH4SD5oFI""]"
20060514,"[""Tom, Dick, and Harry, https://en.wikipedia.org/wiki/Tom,_Dick,_and_Harry_(2006_film)"", ""Tathastu, https://en.wikipedia.org/wiki/Tathastu""]","[""Jhoom Jhoom, https://www.youtube.com/watch?v=TMiHf8b4fCA"", ""Tanha Ji, https://www.youtube.com/watch?v=NJD5oPvlsCw"", ""Tere Sang Ishq, https://www.youtube.com/watch?v=aXjB1cpeBbg"", ""ALLAH O ALI, https://www.youtube.com/watch?v=wuWH4SD5oFI""]"
20060515,"[""Tom, Dick, and Harry, https://en.wikipedia.org/wiki/Tom,_Dick,_and_Harry_(2006_film)"", ""Tathastu, https://en.wikipedia.org/wiki/Tathastu""]","[""Jhoom Jhoom, https://www.youtube.com/watch?v=TMiHf8b4fCA"", ""Tanha Ji, https://www.youtube.com/watch?v=NJD5oPvlsCw"", ""Tere Sang Ishq, https://www.youtube.com/watch?v=aXjB1cpeBbg"", ""ALLAH O ALI, https://www.youtube.com/watch?v=wuWH4SD5oFI""]"
20060516,"[""Tom, Dick, and Harry, https://en.wikipedia.org/wiki/Tom,_Dick,_and_Harry_(2006_film)"", ""Tathastu, https://en.wikipedia.org/wiki/Tathastu""]","[""Jhoom Jhoom, https://www.youtube.com/watch?v=TMiHf8b4fCA"", ""Tanha Ji, https://www.youtube.com/watch?v=NJD5oPvlsCw"", ""Tere Sang Ishq, https://www.youtube.com/watch?v=aXjB1cpeBbg"", ""ALLAH O ALI, https://www.youtube.com/watch?v=wuWH4SD5oFI""]"
20060517,"[""Tom, Dick, and Harry, https://en.wikipedia.org/wiki/Tom,_Dick,_and_Harry_(2006_film)"", ""Tathastu, https://en.wikipedia.org/wiki/Tathastu""]","[""Jhoom Jhoom, https://www.youtube.com/watch?v=TMiHf8b4fCA"", ""Tanha Ji, https://www.youtube.com/watch?v=NJD5oPvlsCw"", ""Tere Sang Ishq, https://www.youtube.com/watch?v=aXjB1cpeBbg"", ""ALLAH O ALI, https://www.youtube.com/watch?v=wuWH4SD5oFI""]"
20060518,"[""Tom, Dick, and Harry, https://en.wikipedia.org/wiki/Tom,_Dick,_and_Harry_(2006_film)"", ""Tathastu, https://en.wikipedia.org/wiki/Tathastu""]","[""Jhoom Jhoom, https://www.youtube.com/watch?v=TMiHf8b4fCA"", ""Tanha Ji, https://www.youtube.com/watch?v=NJD5oPvlsCw"", ""Tere Sang Ishq, https://www.youtube.com/watch?v=aXjB1cpeBbg"", ""ALLAH O ALI, https://www.youtube.com/watch?v=wuWH4SD5oFI""]"
20060519,"[""Tom, Dick, and Harry, https://en.wikipedia.org/wiki/Tom,_Dick,_and_Harry_(2006_film)"", ""Tathastu, https://en.wikipedia.org/wiki/Tathastu""]","[""Jhoom Jhoom, https://www.youtube.com/watch?v=TMiHf8b4fCA"", ""Tanha Ji, https://www.youtube.com/watch?v=NJD5oPvlsCw"", ""Tere Sang Ishq, https://www.youtube.com/watch?v=aXjB1cpeBbg"", ""ALLAH O ALI, https://www.youtube.com/watch?v=wuWH4SD5oFI""]"
20060520,"[""Tom, Dick, and Harry, https://en.wikipedia.org/wiki/Tom,_Dick,_and_Harry_(2006_film)"", ""Tathastu, https://en.wikipedia.org/wiki/Tathastu""]","[""Jhoom Jhoom, https://www.youtube.com/watch?v=TMiHf8b4fCA"", ""Tanha Ji, https://www.youtube.com/watch?v=NJD5oPvlsCw"", ""Tere Sang Ishq, https://www.youtube.com/watch?v=aXjB1cpeBbg"", ""ALLAH O ALI, https://www.youtube.com/watch?v=wuWH4SD5oFI""]"
20060521,"[""Tom, Dick, and Harry, https://en.wikipedia.org/wiki/Tom,_Dick,_and_Harry_(2006_film)"", ""Tathastu, https://en.wikipedia.org/wiki/Tathastu""]","[""Jhoom Jhoom, https://www.youtube.com/watch?v=TMiHf8b4fCA"", ""Tanha Ji, https://www.youtube.com/watch?v=NJD5oPvlsCw"", ""Tere Sang Ishq, https://www.youtube.com/watch?v=aXjB1cpeBbg"", ""ALLAH O ALI, https://www.youtube.com/watch?v=wuWH4SD5oFI""]"
20060522,"[""Tom, Dick, and Harry, https://en.wikipedia.org/wiki/Tom,_Dick,_and_Harry_(2006_film)"", ""Tathastu, https://en.wikipedia.org/wiki/Tathastu""]","[""Jhoom Jhoom, https://www.youtube.com/watch?v=TMiHf8b4fCA"", ""Tanha Ji, https://www.youtube.com/watch?v=NJD5oPvlsCw"", ""Tere Sang Ishq, https://www.youtube.com/watch?v=aXjB1cpeBbg"", ""ALLAH O ALI, https://www.youtube.com/watch?v=wuWH4SD5oFI""]"
20060523,"[""Tom, Dick, and Harry, https://en.wikipedia.org/wiki/Tom,_Dick,_and_Harry_(2006_film)"", ""Tathastu, https://en.wikipedia.org/wiki/Tathastu""]","[""Jhoom Jhoom, https://www.youtube.com/watch?v=TMiHf8b4fCA"", ""Tanha Ji, https://www.youtube.com/watch?v=NJD5oPvlsCw"", ""Tere Sang Ishq, https://www.youtube.com/watch?v=aXjB1cpeBbg"", ""ALLAH O ALI, https://www.youtube.com/watch?v=wuWH4SD5oFI""]"
20060524,"[""Tom, Dick, and Harry, https://en.wikipedia.org/wiki/Tom,_Dick,_and_Harry_(2006_film)"", ""Tathastu, https://en.wikipedia.org/wiki/Tathastu""]","[""Jhoom Jhoom, https://www.youtube.com/watch?v=TMiHf8b4fCA"", ""Tanha Ji, https://www.youtube.com/watch?v=NJD5oPvlsCw"", ""Tere Sang Ishq, https://www.youtube.com/watch?v=aXjB1cpeBbg"", ""ALLAH O ALI, https://www.youtube.com/watch?v=wuWH4SD5oFI""]"
20060525,"[""Tom, Dick, and Harry, https://en.wikipedia.org/wiki/Tom,_Dick,_and_Harry_(2006_film)"", ""Tathastu, https://en.wikipedia.org/wiki/Tathastu""]","[""Jhoom Jhoom, https://www.youtube.com/watch?v=TMiHf8b4fCA"", ""Tanha Ji, https://www.youtube.com/watch?v=NJD5oPvlsCw"", ""Tere Sang Ishq, https://www.youtube.com/watch?v=aXjB1cpeBbg"", ""ALLAH O ALI, https://www.youtube.com/watch?v=wuWH4SD5oFI""]"
